Anime_id,Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,,,,,
39249,Pandora to Akubi,"['Action', 'Fantasy']",TV,,,,,8350,0,,Original,5-Apr-19,,,,,
39250,Sumikko Gurashi,['Comedy'],Movie,,,,,12078,0,1,Other,8-Nov-19,,,,,
39251,Do You Remember That Night?,"['Dementia', 'Music']",Music,,,,,15792,0,2,Original,"Jul 16, 2010 to Jul 26, 2010",,,,,
39252,Spunky Afro Tiger Jet,"['Ecchi', 'Music']",Music,['Universal Music Japan'],,5.61,18,14710,30,1,Original,3-Oct-14,,,,,
39253,Let's Go Nakama-tachi!: Bokura to Hakase no Bouka no Chikai,['Kids'],OVA,['TV Asahi'],,,,16274,10,1,Original,1993,,,,,
39254,Oyako de Manabu: Kaiji no Youjin - Jishin no Youjin,['Kids'],OVA,,,6,2,16150,24,1,Original,1996,,,,,
39255,Tong Tong - You You no Hi no Youjin,['Kids'],OVA,,,,,16268,9,1,Original,22-Apr-92,,,,,
39256,Tong Tong - You You no Koutsuu Anzen,['Kids'],OVA,,,,,16280,9,1,Original,1991,,,,,
39257,Sayonara Gokko,"['Music', 'Dementia']",Music,,,7.33,42,8182,77,1,Music,12-Feb-19,,,,,
39258,Afraid To Be Cool / Raise Me Up,['Music'],Music,,,,,14453,22,2,Original,"Apr 12, 2016 to May 18, 2016",,,,,
39259,Frogtoise,"['Dementia', 'Music']",Music,,,,,15352,20,1,Original,2002,,,,,
39260,Hare Tokidoki Buta no Jishin Youjin Nikki,['Kids'],OVA,,,,,16121,24,1,Picture book,1999,,,,,
39261,Hare Tokidoki Buta no Koutsuu Anzen,['Kids'],OVA,,,,,16126,24,1,Picture book,1999,,,,,
39262,Hare Tokidoki Buta: Noriyasu-kun no Koutsuu Anzen,['Kids'],OVA,,,,,16187,19,1,Picture book,1992,,,,,
39263,Hare Tokidoki Buta: Noriyasu-kun no Hi no Youjin,['Kids'],OVA,,,,,16196,18,1,Picture book,1994,,,,,
39264,Da Yu Hai Tang,"['Adventure', 'Drama', 'Romance', 'Supernatural']",ONA,,['B&T'],,,10352,334,1,Original,28-Dec-04,,,,,
39265,Peter-kun no Hinotama Taiji,['Kids'],OVA,,,,,16251,11,1,Original,1988,,,,,
39271,Dash! Yonkurou: Horizon Gundan vs. Dash Gundan,"['Cars', 'Kids', 'Shounen']",Special,,,,,15130,42,1,Manga,27-Jul-90,,,,,
39272,Genji Fantasy: Neko ga Hikaru Genji ni Koi wo Shita,"['Fantasy', 'Historical', 'Romance']",Special,,,,,11730,20,1,Novel,2-Apr-19,,,,,
39273,Channeler,"['Dementia', 'Music']",Movie,,,,,15472,21,1,Original,14-Feb-12,,,,,
39274,Dragon Quest: Your Story,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Martial Arts', 'Fantasy']",Movie,,,,1,7058,255,1,Game,2-Aug-19,,,,,
39275,Royal Memories,['Music'],Music,,,,,15528,21,1,Original,19-Jul-17,,,,,
39277,Youkai Watch!,"['Comedy', 'Demons', 'Kids', 'Supernatural']",TV,,['OLM'],,1,10361,56,,Game,"Apr 5, 2019 to Dec 20, 2019",,,,,
39279,Human Orchestra,"['Dementia', 'Music']",Movie,,,,,15338,16,1,Original,16-Sep-10,,,,,
39281,Gift nor Art,['Music'],Music,,,,,13785,12,1,Original,28-Nov-12,,,,,
39282,Beyblade Burst Gachi,"['Action', 'Sci-Fi', 'Adventure', 'Sports', 'Shounen']",TV,,['OLM'],,,8403,87,,Original,"Apr 5, 2019 to ?",,,,,
39284,Tsuki no Uta,['Music'],Music,,,,,13805,20,1,Original,11-Jun-03,,,,,
39285,Ascension from the Hell,"['Dementia', 'Music']",Music,,,,,14945,18,1,Original,2007,,,,,
39286,112 Sabsections of Skyline,['Music'],ONA,,,,,13780,20,1,Original,20-Oct-07,,,,,
39288,Anger,['Music'],Music,,,,,13017,0,1,Original,3-May-08,,,,,
39290,Children,"['Dementia', 'Psychological', 'Drama']",ONA,,,,,11047,3,1,Original,30-Jun-11,,,,,
39292,Princess Connect! Re:Dive,"['Action', 'Adventure', 'Fantasy']",TV,,,,,7569,0,,Game,Not available,,,,,
39293,Let's☆Cookin' Jam,['Music'],Music,,,3.72,25,15636,38,1,Original,16-Mar-08,,,,,
39294,Study,['Music'],Music,,,3.21,28,15767,40,1,Original,28-Oct-08,,,,,
39295,Hikaru no Go: Memories,"['Game', 'Comedy', 'Supernatural', 'Shounen']",Special,,['Studio Pierrot'],6,11,13152,40,1,Manga,30-Jun-04,,,,,
39296,For,['Music'],Music,,,3.96,27,15514,46,1,Original,28-Dec-08,,,,,
39297,Flying Messenger,['Music'],Music,,,4.04,25,15578,41,1,Original,30-Mar-09,,,,,
39298,Shi Huang Zhi Shen,"['Action', 'Comedy', 'Shounen']",ONA,,,,,10604,59,,Web manga,2019 to ?,,,,,
39299,Shoujo Kyouiku RE,['Hentai'],OVA,,,,,8456,258,,Visual novel,"Jul 5, 2019 to ?",,,,,
39305,Gakufu no Rakugakichou,['Music'],ONA,,,4.42,24,15606,36,1,Original,10-Nov-09,,,,,
39306,Notation of Rotating Earth,['Music'],Movie,,,3.85,27,15366,43,1,Original,20-Sep-09,,,,,
39307,Kyonshii Kyon Dai no Koutsuu Anzen,"['Kids', 'Supernatural']",OVA,,,4,1,16222,16,1,Original,1985,,,,,
39308,Fire Robo 119 tai Kyonshii Kyon Dai,"['Kids', 'Sci-Fi', 'Supernatural']",OVA,,,4,1,16214,16,1,Original,1990,,,,,
39309,Ultraman Kids no Shouboutai,"['Kids', 'Sci-Fi']",OVA,,,8,3,15803,40,1,Other,1990,,,,,
39310,Kinnikuman no Koutsuu Anzen,"['Kids', 'Martial Arts']",OVA,,,6.63,8,14545,97,1,Manga,1986,,,,,
39313,Deep Blue Town e Oide yo,['Music'],Music,,,5.82,39,13736,60,1,Unknown,17-Jul-17,,,,,
39314,Deep Blue Song,['Music'],Music,,['Revoroot'],5.94,47,12544,102,1,Unknown,25-Aug-17,,,,,
39315,Kekkaishi: Yoshimori no Omoi,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']",Special,,['Sunrise'],6.5,8,13482,36,1,Manga,25-May-07,,,,,
39316,Busou Renkin: Mahiro no Busou Renkin Kouza,['Comedy'],Special,,['Xebec'],6.17,71,10031,525,11,Manga,"Jan 25, 2007 to Sep 21, 2007",,,,,
39320,Marine Dreamin' (2017ver),['Music'],Music,,,,,,0,1,Game,,,,,,
39321,Dive to Blue (MMD ver),['Music'],Music,,,,,,0,1,Game,,,,,,
39322,Kotonoha Breakdown,"['Drama', 'Music']",Music,,,,,15669,0,1,Original,11-Mar-14,,,,,
39323,Bungaku Shoujo,['Music'],Music,,,,,14074,0,1,Other,27-May-15,,,,,
39324,"Uchi no Musume no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",['Fantasy'],TV,,,,,,1105,,Light novel,,,,,,
39325,Otona no Bouguya-san (Rimen),"['Comedy', 'Ecchi', 'Fantasy']",ONA,,,,,7156,0,3,4-koma manga,"Mar 6, 2019 to Mar 20, 2019",,,,,
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"['Comedy', 'Romance', 'Ecchi']",TV,,,,,1136,982,,Light novel,"Jul 8, 2019 to Sep 23, 2019",,,,,
39328,Fushigiboshi no☆Futagohime: Marugoto DVD,"['Kids', 'Magic']",OVA,,['Hal Film Maker'],6.22,9,14337,89,1,Manga,31-Jul-05,,,,,
39329,Tenkuu no Escaflowne Recaps,['Fantasy'],Special,,,,,10101,0,4,Original,24-Feb-12,,,,,
39330,Moonflowers,['Music'],Music,,,,,16068,0,1,Original,2004,,,,,
39331,Zounds,['Music'],Movie,,,,,15993,0,1,Original,2003,,,,,
39332,Monster Special Edition,['Drama'],Special,,,,,13379,0,2,Manga,"Dec 27, 2005 to Dec 28, 2005",,,,,
39333,Seikai no Senki II Special,"['Action', 'Military', 'Sci-Fi', 'Space', 'Romance']",Special,,['Sunrise'],6.63,32,11539,224,1,Light novel,22-Jul-05,,,,,
39334,Beyond Creation,"['Fantasy', 'Magic']",ONA,,,,,11382,0,1,Original,16-Feb-19,,,,,
39335,The Lamp Man,"['Fantasy', 'Mystery']",ONA,,,,,15640,0,1,Original,3-Dec-17,,,,,
39337,Araiya-san!: Ore to Aitsu ga Onnayu de!?,"['Comedy', 'Romance', 'Ecchi']",TV,,['Magic Bus'],,,3051,638,,Manga,"Apr 8, 2019 to May 27, 2019",,,,,
39339,Osomatsu-san Movie: Gekijou Koukai Kinen - Original Tanpen Gekijou,"['Comedy', 'Parody']",ONA,,,,,10533,0,7,Manga,"Mar 1, 2019 to Mar 15, 2019",,,,,
39341,Neko no Nyagho: Nya Miserable,['Kids'],TV,,,,,,0,,Game,,,,,,
39342,Kobo-chan no Koutsuu Anzen,['Kids'],OVA,,,8.25,4,16183,25,1,4-koma manga,1992,,,,,
39343,Kobo-chan Special (1994),"['Comedy', 'Kids', 'School', 'Slice of Life']",Special,,,,,16122,22,2,4-koma manga,"Sep 15, 1994 to Sep 15, 1998",,,,,
39344,Kobo-chan Special,"['Slice of Life', 'Comedy', 'Kids', 'School']",Special,,,,,16102,21,2,4-koma manga,"Sep 15, 1990 to Sep 15, 1991",,,,,
39345,Anime de Tanoshiku Manabu Koutsuu Anzen: Tenshi no Kotencotenco,['Kids'],OVA,,,5.11,9,16022,28,1,Manga,2006,,,,,
39347,Shingeki no Kyojin Movie 3: Kakusei no Houkou,"['Action', 'Drama', 'Military', 'Mystery', 'Shounen']",Movie,,,,,,0,1,Manga,,,,,,
39348,Churazima,['Music'],Music,,,,,16024,0,1,Original,2005,,,,,
39349,Uchina Experience,['Music'],Music,,,,,15897,0,1,Original,2006,,,,,
39350,Chouetsu Chikara,['Fantasy'],OVA,,,,,,0,1,Original,,,,,,
39351,Dayan to Tama to Tobi Neko to: 3-tsu no Neko no Monogatari,"['Adventure', 'Kids', 'Magic']",Movie,,,,,14439,31,2,Other,10-May-19,,,,,
39352,Touch: Tobidashi wa Out Da yo!,"['Kids', 'Sports']",OVA,,,,,13348,118,1,Manga,1987,,,,,
39353,Chibi Maruko-chan no Konna Nori Kata Abunai yo,['Kids'],OVA,,,,,15789,41,1,Manga,1999,,,,,
39354,Chibi Maruko-chan no Koutsuu Anzen,['Kids'],OVA,,,,,15731,41,1,Manga,1997,,,,,
39355,Radiant 2nd Season,"['Action', 'Adventure', 'Fantasy', 'Magic']",TV,,,,,2479,0,21,Other,"Oct 2, 2019 to ?",,,,,
39356,Neko Neko Nihonshi 4th Season,"['Historical', 'Kids', 'Parody']",TV,,,,,15654,0,,Web manga,"Apr 3, 2019 to ?",,,,,
39357,Kuro,['Sci-Fi'],ONA,,,,,,0,1,Original,,,,,,
39358,Tetsuwan Atom no Koutsuu Anzen,"['Kids', 'Sci-Fi']",OVA,,,,,14166,110,1,Manga,1993,,,,,
39359,Tezuka Osamu no Uchuu Wonder 3: Ginga Renmei no Shisha,"['Kids', 'Sci-Fi']",Movie,,,,,14512,0,1,Manga,11-Jun-99,,,,,
39360,Shinsengumi,['Historical'],Movie,,,,,14163,68,1,Manga,20-Jul-99,,,,,
39361,Tetsuwan Atom to Sagurou! Dosei wo Mawaru Shinpi no Hoshi Titan,"['Kids', 'Mecha', 'Sci-Fi', 'Space']",Movie,,,,,13842,0,1,Manga,2005,,,,,
39362,Astro Boy: Tetsuwan Atom - Getsumen Kichi - Kieta Robot no Nazo,"['Kids', 'Mecha', 'Sci-Fi', 'Space']",Movie,,,,,12180,0,1,Manga,29-May-04,,,,,
39363,Astro Boy: Tetsuwan Atom - 10-man Kounen no Raihousha - IGZA,"['Kids', 'Mecha', 'Sci-Fi', 'Space']",Movie,,,,,12166,0,1,Manga,1-Sep-05,,,,,
39364,So-na-gi,"['Drama', 'Romance']",Movie,,,,,16048,0,1,Other,31-Aug-17,,,,,
39365,Ero Konbini Tenchou,['Hentai'],OVA,,,,,9184,0,,Visual novel,"Feb 22, 2019 to ?",,,,,
39366,へんたい!,"['Comedy', 'Ecchi']",TV,,,,,,0,6,Unknown,,,,,,
39367,Ganbare! Kobo-chan Gyuunyuu,['Kids'],OVA,,,,,16170,20,1,4-koma manga,Not available,,,,,
39368,Dr. Slump N-cha! Arale no Oshioki! Idea Dorobou wo Yattsuke-cha e,"['Kids', 'Sci-Fi']",OVA,,,,,13924,90,1,Manga,Not available,,,,,
39369,Koutsuu Anzen Da yo Doraemon,"['Sci-Fi', 'Kids']",OVA,,,,,13431,0,2,Manga,1981,,,,,
39370,Koutsuu Anzen de Gozaru Ninja Hattori-kun,"['Kids', 'Martial Arts']",OVA,,,,,15292,56,2,Manga,1983 to 1989,,,,,
39371,Nintama Rantarou no Jitensha Anzen Kyoushitsu,"['Kids', 'Martial Arts']",OVA,,,,,15738,41,1,Manga,20-Feb-97,,,,,
39372,Nintama Rantarou no Koutsuu Anzen,"['Kids', 'Martial Arts']",OVA,,,,,15686,42,1,Manga,19-Dec-95,,,,,
39373,Hai! Akko Desu: Minna no Koutsuu Anzen,['Kids'],OVA,,,,,16144,24,1,Manga,1991,,,,,
39374,Muumin to Koutsuu Anzen,"['Fantasy', 'Kids']",OVA,,,,,15363,48,1,Book,Not available,,,,,
39375,Muka Muka Paradise: Okaasan to Manabu Koutsuu Anzen,['Kids'],OVA,,,,,16115,25,1,Manga,1993,,,,,
39376,"Moshi, Ginkou ga Nakatta-ra?: Mahoutsukai Sally no Ginkou Nyuumon","['Kids', 'Magic']",OVA,,,,,16011,31,1,Unknown,"Feb, 1995",,,,,
39377,Aishiteru yo McCrea: McCrea no Koutsuu Anzen,['Kids'],OVA,,,,,16108,13,1,Picture book,1995,,,,,
39378,Inamura no Hi,"['Historical', 'Kids', 'Drama']",OVA,,,,,16164,19,1,Original,Not available,,,,,
39379,La Tortue Rouge,['Adventure'],Movie,,,,,,0,1,Unknown,,,,,,
39380,"Wei, Kanjian Erduo La! 2","['Comedy', 'Shounen Ai', 'Slice of Life']",ONA,,,6.84,94,6965,751,,Web manga,"Feb 2, 2019 to Apr 13, 2019",,,,,
39381,AEIOUdan: Douro no Tadashii Watari Kata,['Kids'],OVA,,,,,16303,0,1,Original,1991,,,,,
39382,Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to,"['Fantasy', 'Shoujo', 'Supernatural']",OVA,,,,,7001,0,1,Manga,22-Nov-19,,,,,
39383,"Run, Wonder Princess","['Action', 'Sci-Fi', 'Super Power']",Movie,,,,,,0,1,Original,,,,,,
39384,Kogitsune no Koutsuu Anzen,"['Fantasy', 'Kids']",OVA,,,,,16250,17,1,Picture book,"Sep, 1997",,,,,
39385,Replicant,"['Music', 'Romance', 'Slice of Life']",Music,,,,,16210,0,1,Music,4-Dec-13,,,,,
39386,Asakusa Oniyome Burari Tabi,"['Dementia', 'Shoujo', 'Slice of Life']",ONA,,,,,,0,,Original,,,,,,
39387,Mirai datte Hikkoshi wa Art!,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Thriller']",ONA,,,,,,0,1,Unknown,,,,,,
39388,Koisuru Asteroid,"['Comedy', 'School', 'Slice of Life']",TV,,,,,4132,0,,Manga,"Jan 3, 2020 to ?",,,,,
39389,Bakugan Battle Planet,"['Game', 'Kids']",TV,,,,,,0,,Game,,,,,,
39390,Koitsura Girls,,ONA,,,,,,0,,Other,,,,,,
39391,Sounan desu ka?,"['Drama', 'Seinen']",TV,,,,,,0,,Manga,,,,,,
39392,Master Piece The Animation,"['Ecchi', 'Hentai']",OVA,,,,,6572,0,,Manga,"May 31, 2019 to ?",,,,,
39392,Master Piece The Animation,"['Ecchi', 'Hentai']",OVA,,,,,6572,0,,Manga,"May 31, 2019 to ?",,,,,
39393,Marine Mirage,['Music'],Music,,,,,16105,0,1,Game,27-Sep-18,,,,,
39394,Sunny Days!,['Music'],Music,,,,,16060,0,1,Game,31-Aug-18,,,,,
39395,Sea Breeze,['Music'],Music,,,,,16071,0,1,Game,30-Jul-18,,,,,
39396,Deep Blue Song (MMD Music Video),['Music'],Music,,,,,,0,1,Game,,,,,,
39397,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,"['Comedy', 'Ecchi', 'Harem']",Special,,,,,4896,0,2,Unknown,"Feb 27, 2019 to Mar 27, 2019",,,,,
39398,BanG Dream! 2nd Season Jikai Yokoku,['Music'],Special,,,,,,0,,Unknown,,,,,,
39399,Overlord III Yokoku,"['Action', 'Fantasy', 'Game', 'Magic', 'Supernatural']",Special,,,,,,0,13,Unknown,,,,,,
39400,Domestic na Kanojo OAV,"['Drama', 'Romance', 'School', 'Shounen']",OVA,,,,,,0,1,Manga,,,,,,
39401,Super Mario no Koutsuu Anzen,['Kids'],OVA,,,,,15932,0,1,Original,Not available,,,,,
39402,Enmusubi no Youko-chan (2017),"['Action', 'Comedy', 'Demons', 'Drama', 'Fantasy', 'Romance', 'Super Power']",ONA,,,,,,0,24,Web manga,,,,,,
39403,Nakayoshi Jitensha,['Kids'],OVA,,,,,16265,0,1,Original,Not available,,,,,
39404,Doubutsu Mura no Jishin Youjin: Hi no Youjin,['Kids'],OVA,,,,,16233,0,1,Original,Not available,,,,,
39405,Kaitei-koku no Koutsu Anzen,"['Fantasy', 'Kids']",OVA,,,,,16283,0,1,Other,1990,,,,,
39406,Kaji no Akuruhi,['Kids'],OVA,,,,,16284,0,1,Original,1985,,,,,
39407,Kuma-chan no Koutsuu Anzen,['Kids'],OVA,,,,,16256,0,1,Original,Not available,,,,,
39408,Doubutsu Mura no Shouboutai,['Kids'],OVA,,,,,16207,0,1,Original,1972,,,,,
39409,Chiro no Ki Ookiku Naare,['Kids'],OVA,,,,,16213,0,1,Original,1982,,,,,
39410,AOTU Shijie 3,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Shounen', 'Super Power']",ONA,,,,,15574,0,,Web manga,"Jan 25, 2019 to ?",,,,,
39411,Youjo Senki,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Thriller']",Movie,,,,,,0,,Manga,,,,,,
39412,Bakutsuri Bar Hunter Movie: Nazo no Barcode Trial! Bakutsure! Shinkaigyo Poseidon,"['Adventure', 'Kids']",Movie,,,,,16109,0,1,Unknown,26-Apr-19,,,,,
39413,Kaishain! Nourin Suisan-shou e Iku,['Comedy'],ONA,,,,,14752,0,1,Original,1-Mar-19,,,,,
39414,Gegege no Kitarou: Tamashii to Art,"['Demons', 'Shounen', 'Supernatural']",Movie,,,,,10189,0,2,Manga,28-Sep-18,,,,,
39415,Donbei x Kemurikusa,['Fantasy'],ONA,,,,,9928,0,,Original,27-Feb-19,,,,,
39416,Kemurikusa (2018),"['Fantasy', 'Sci-Fi']",ONA,,,,,,0,6,Original,,,,,,
39417,Granbelm,['Fantasy'],TV,,,,,2468,0,,Original,"Jul 6, 2019 to Sep 27, 2019",,,,,
39418,The Light,['Music'],Music,,,,,,0,1,Music,,,,,,
39419,Xia Gan Yi Dan Shen Jianxin,"['Action', 'Adventure', 'Comedy', 'Historical', 'Martial Arts']",ONA,,,,,,0,12,Game,,,,,,
39420,Pokemon the Movie: I Choose You!,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Thriller']",Movie,,,,,,0,1,Unknown,,,,,,
39421,Yichang Shengwu Jianwenlu,"['Supernatural', 'Vampire']",ONA,,,,,6202,0,,Novel,"Jun 28, 2019 to Sep 20, 2019",,,,,
39422,Haru o Irodoru,"['Drama', 'Slice of Life']",Special,,,,,,0,1,Original,,,,,,
39423,Castlevaia,"['Action', 'Adventure', 'Demons', 'Fantasy', 'Magic', 'Supernatural', 'Vampire']",TV,,,,,,0,4,Game,,,,,,
39424,Cory White House de Chou Taihen!,"['Cars', 'Comedy', 'Dementia', 'Ecchi', 'Game', 'Harem', 'Hentai', 'Historical', 'Mecha', 'Psychological', 'Samurai', 'Thriller', 'Yaoi', 'Yuri']",TV,,,,,,0,34,Original,,,,,,
39425,Radiant 2nd Season,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",TV,,,,,,0,21,Other,,,,,,
39426,Ganbare! Ko Zou no Koutsuu Anzen Patrol-tai,['Kids'],OVA,,,,,16245,0,1,Original,1984,,,,,
39427,Higuma no Ongaeshi,['Kids'],OVA,,,,,16261,0,1,Original,1984,,,,,
39428,UFO-koku no Koutsuu Anzen,"['Kids', 'Sci-Fi']",OVA,,,,,16204,0,1,Original,1979,,,,,
39429,Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,"['Military', 'School']",Special,,,,,8979,0,1,Original,23-Mar-18,,,,,
39430,Zannen na Ikimono Jiten (Special),"['Comedy', 'Slice of Life']",Special,,,,,15251,0,2,Picture book,"Mar 28, 2019 to Mar 29, 2019",,,,,
39431,Larva Island Season 2,"['Comedy', 'Kids']",ONA,,,,,15497,0,13,Original,1-Mar-19,,,,,
39432,Granbelm,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Thriller']",TV,,,,,,0,,Original,,,,,,
39433,Radiant 2nd Season,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",TV,,,,,,0,21,Other,,,,,,
39434,Radiant 2nd Season,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",TV,,,,,,0,21,Other,,,,,,
39446,Meguriau Sekai,['Romance'],ONA,,,,,,0,1,Original,,,,,,
39447,Mobile Suit Gundam UC Perfectibility Special Movie - 'Unti-L',"['Action', 'Mecha']",Music,,,,,,0,1,Unknown,,,,,,
39448,Hisone to Maso-tan Digest Douga,,ONA,,,,,14359,0,4,Original,"May 22, 2018 to Jul 9, 2018",,,,,
39449,Tamayura no Yume,"['Drama', 'Psychological']",Movie,,,,,13898,0,1,Original,1-Jan-11,,,,,
39450,Zen-chan Two-chan,['Kids'],TV,,,6.33,6,16075,26,78,Other,"Oct 20, 1969 to Jan 17, 1970",,,,,
39451,Two-chan to Issho ni Miyou,['Kids'],OVA,,,8,4,16243,20,1,Original,1973,,,,,
39452,Itte.,"['Dementia', 'Music', 'Psychological', 'Slice of Life']",Music,,,,,13457,0,1,Original,28-Jun-17,,,,,
39453,Tonbo ni Natta Yat-chan,['Kids'],OVA,,,8,4,16242,21,1,Original,1973,,,,,
39454,Yat-chan to Kasei no Ko,"['Kids', 'Sci-Fi', 'Supernatural']",OVA,,,8,4,16194,22,1,Original,1974,,,,,
39455,Yat-chan to Shinnyuusei,"['Kids', 'Supernatural']",OVA,,,8.4,5,16205,23,1,Original,1975,,,,,
39456,Sounan Desu ka?,"['Adventure', 'Comedy', 'Seinen']",TV,['Nihon Ad Systems'],['Ezόla'],,,1415,1523,,Manga,"Jul 2, 2019 to Sep 17, 2019",,,,,
39457,Shounen Ashibe: Go! Go! Goma-chan 4,"['Slice of Life', 'Comedy', 'Seinen']",TV,,,5.81,37,11615,264,,4-koma manga,"Apr 2, 2019 to Dec 17, 2019",,,,,
39527,Try Knights,"['Sports', 'School', 'Josei']",TV,['Nippon Television Network'],['Gonzo'],,,4016,1359,,Manga,"Jul 31, 2019 to Oct 16, 2019",,,,,
39551,Tensei shitara Slime Datta Ken 2nd Season,"['Comedy', 'Fantasy']",TV,,,,3,1114,64044,,Light novel,2020 to ?,,,,,
39551,Tensei shitara Slime Datta Ken 2nd Season,"['Comedy', 'Fantasy']",TV,,,,3,1114,64044,,Light novel,2020 to ?,,,,,
39605,Hataraku Saibou Specials,"['Comedy', 'Parody', 'Shounen']",Special,,,6.92,161,4744,6982,5,Manga,"Oct 24, 2018 to Feb 27, 2019",,,,,
39606,Uchi no Maid ga Uzasugiru!: Uchi no Maid wa Yappari Mou Honto Uzainda naa...,"['Comedy', 'Shoujo Ai', 'Slice of Life']",OVA,,,,,4356,0,1,Unknown,24-Apr-19,,,,,
39607,Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki,"['Comedy', 'Fantasy', 'Shounen']",Special,,,6.38,16344,2019,33325,1,Manga,26-Mar-19,,,,,
39652,One Punch Man 2nd Season Commemorative Special,"['Action', 'Sci-Fi', 'Comedy', 'Parody', 'Super Power', 'Supernatural', 'Seinen']",Special,,,6.67,3945,3009,15827,1,Web manga,3-Apr-19,,,,,
39654,Cinderella Girls Gekijou: Kayou Cinderella Theater 4th Season,"['Slice of Life', 'Comedy']",TV,,"['Gathering', 'Lesprit']",6.37,117,8530,982,,4-koma manga,"Apr 2, 2019 to Jun 25, 2019",,,,,
39689,Nande Koko ni Sensei ga!? Special,"['Comedy', 'Ecchi', 'School', 'Seinen']",Special,,,,,3984,0,1,Manga,11-Dec-19,,,,,
39695,Zoku Owarimonogatari,"['Comedy', 'Mystery', 'Supernatural', 'Vampire']",TV,,,,,,0,6,Light novel,,,,,,
39701,Nanatsu no Taizai: Kamigami no Gekirin,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",TV,,['Studio Deen'],,4,654,12441,,Manga,"Oct 9, 2019 to ?",,,,,
39761,Saezuru Tori wa Habatakanai: The Clouds Gather,['Yaoi'],Movie,,,,,5272,0,1,Manga,15-Feb-20,,,,,
39766,Shuuen no Shiori,"['Horror', 'Mystery', 'School', 'Supernatural']",Music,,,,,16169,0,1,Music,9-Aug-13,,,,,
39767,Mao Yao De Huo Han,['Demons'],ONA,,,,,14198,0,,Digital manga,"Dec 21, 2018 to Jun 13, 2019",,,,,
39768,Shonen Magazine Gakuen MV,"['Action', 'Music', 'School', 'Shounen', 'Sports']",Special,,,,,,0,1,Unknown,,,,,,
39769,Kimi ni Sekai,"['Fantasy', 'Sci-Fi']",Music,,,,,13041,0,1,Music,20-Apr-19,,,,,
39772,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']",TV,,,,,,0,13,Manga,,,,,,
39773,Kimagure Orange☆Road: Their Love Repertory,['Music'],OVA,,,,,,0,1,Unknown,,,,,,
39774,A Grande Família,['Comedy'],TV,,,,,,0,485,Original,,,,,,
39775,Kidou Senshi Gundam THE ORIGIN Zenya Akai Suisei,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Thriller']",TV,,,,,,0,13,Unknown,,,,,,
39776,Ace of the Diamond: Act II,['Sports'],TV,,,,,,0,,Unknown,,,,,,
39777,Wakfu,['Adventure'],TV,,,,,,0,65,Game,,,,,,
39778,Skyers 5 EX,"['Action', 'Sci-Fi', 'Shounen']",Special,,,,,16203,0,3,Manga,24-Apr-15,,,,,
39780,Popee the Performer: Countdown Special,"['Action', 'Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Music', 'Mystery', 'Romance', 'School', 'Seinen', 'Shoujo', 'Slice of Life', 'Sports', 'Supernatural', 'Thriller']",TV,,,,,13242,0,1,Unknown,Not available,,,,,
